Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Date,Payment,Rating,Tax,Total,Currency
INV-102356,ABUJA,Abuja,Normal,Female,Fashion,47904.34,2,2025-09-15 00:00:00,Ewallet,4,4790.43,100599.11,?
INV-102357, ogun,Abuja,Member,Male,Health & Beauty,43451.42,3,2025-02-24 00:00:00,Ewallet,7,6517.71,136871.97,?
INV-102358,ABUJA,Abuja,Member,Male,Health & Beauty,605.98,8,2024-08-19 00:00:00,Cash,5,242.39,5090.23,?
INV-102359,lagos ,Lagos,Member,Female,Sports Equipment,19321.94,4,2025-07-29 00:00:00,Ewallet,4,3864.39,81152.15,?
INV-102360,Portharcourt,Port Harcourt,Member,Female,Food & Beverages,41017.86,7,2025-03-11 00:00:00,Cash,8,14356.25,301481.27,?
INV-102361,ABUJA,Ogun,Normal,Female,Electronics,18629.52,3,2024-11-19 00:00:00,Credit Card,9,2794.43,58682.99,?
INV-102362, ogun,Lagos,Member,Female,Sports Equipment,30276.65,3,2024-02-06 00:00:00,Cash,4,4541.5,95371.45,?
INV-102363,Portharcourt,Abuja,Normal,Male,Health & Beauty,30512.69,2,2025-09-04 00:00:00,Credit Card,7,3051.27,64076.65,?
INV-102364,Portharcourt,Abuja,Normal,Female,Fashion,18568.75,6,2025-08-25 00:00:00,Ewallet,6,5570.62,116983.12,?
INV-102365, ogun,Lagos,Normal,Male,Health & Beauty,45271.46,6,2024-02-08 00:00:00,Ewallet,6,13581.44,285210.2,?
INV-102366,ABUJA,Lagos,Member,Male,Home Supplies,25409.8,1,2025-10-14 00:00:00,Ewallet,5,1270.49,26680.29,?
INV-102367,lagos ,Abuja,Normal,Female,Fashion,23506.82,7,2024-02-11 00:00:00,Cash,5,8227.39,172775.13,?
INV-102368,lagos ,Port Harcourt,Member,Male,Fashion,49876.93,4,2025-04-07 00:00:00,Credit Card,7,9975.39,209483.11,?
INV-102369,ABUJA,Abuja,Member,Female,,24928.27,3,2025-08-19 00:00:00,Credit Card,9,3739.24,78524.05,?
INV-102370,Portharcourt,Abuja,Member,Male,Food & Beverages,9330.71,8,2024-11-25 00:00:00,Credit Card,5,3732.28,78377.96,?
INV-102371,Portharcourt,Lagos,Normal,Female,Fashion,25896.94,2,2024-11-29 00:00:00,,6,2589.69,54383.57,?
INV-102372,Portharcourt,Port Harcourt,Member,Female,Home Supplies,40793.83,9,2024-10-20 00:00:00,Credit Card,7,18357.22,385501.69,?
INV-102373,Portharcourt,Abuja,Member,Female,Sports Equipment,38954.59,8,2025-09-13 00:00:00,Cash,7,15581.84,327218.56,?
INV-102374,ABUJA,Abuja,Member,,Food & Beverages,39534.8,8,2025-01-08 00:00:00,Credit Card,7,15813.92,332092.32,?
INV-102375,Portharcourt,Ogun,Normal,Female,Food & Beverages,35547.18,3,2025-05-27 00:00:00,Ewallet,4,5332.08,111973.62,?
INV-102376, ogun,Lagos,Normal,Female,Food & Beverages,13083.78,4,2025-08-03 00:00:00,Credit Card,9,2616.76,54951.88,?
INV-102377,Portharcourt,Ogun,Normal,Male,Fashion,43173.16,2,2025-08-21 00:00:00,Ewallet,9,4317.32,90663.64,?
INV-102378,lagos ,Ogun,Member,Male,Food & Beverages,44725.45,2,2024-01-22 00:00:00,Cash,5,4472.54,93923.44,?
INV-102379,Portharcourt,Abuja,Normal,Male,Health & Beauty,10110.56,4,2025-05-04 00:00:00,Cash,9,2022.11,42464.35,?
INV-102380,ABUJA,Lagos,Member,Female,Food & Beverages,6957.55,6,2025-01-24 00:00:00,Ewallet,8,2087.27,43832.57,?
INV-102381,lagos ,Port Harcourt,Member,Male,,48792.45,5,2024-12-24 00:00:00,Credit Card,6,12198.11,256160.36,?
INV-102382,ABUJA,Abuja,Normal,Female,Electronics,43482.04,1,2024-05-27 00:00:00,Cash,5,2174.1,45656.14,?
INV-102383,ABUJA,Port Harcourt,Member,Male,Home Supplies,44715.19,1,2025-08-25 00:00:00,Cash,9,2235.76,46950.95,?
INV-102384,lagos ,Port Harcourt,Normal,Male,Fashion,44375.63,6,2024-09-25 00:00:00,Cash,6,13312.69,279566.47,?
INV-102385,ABUJA,Lagos,Member,Female,Food & Beverages,27313.5,3,2024-12-02 00:00:00,Credit Card,5,4097.03,86037.53,?
INV-102386,ABUJA,Ogun,Normal,Male,Food & Beverages,32496.89,3,2024-11-02 00:00:00,Ewallet,8,4874.53,102365.2,?
INV-102387,Portharcourt,Lagos,Member,Male,Health & Beauty,27495.46,7,2024-06-25 00:00:00,Ewallet,6,9623.41,202091.63,?
INV-102388, ogun,Port Harcourt,Member,Male,Sports Equipment,3034.71,1,2025-05-11 00:00:00,Credit Card,8,151.74,3186.45,?
INV-102389,ABUJA,Abuja,Member,Female,Food & Beverages,37402.4,1,2024-10-17 00:00:00,Cash,6,1870.12,39272.52,?
INV-102390,ABUJA,Port Harcourt,Member,Male,Home Supplies,25513.94,3,2025-05-07 00:00:00,Credit Card,4,3827.09,80368.91,?
INV-102391,ABUJA,Abuja,Member,Female,Fashion,32561.6,8,2024-04-01 00:00:00,Credit Card,4,13024.64,273517.44,?
INV-102392,Portharcourt,Abuja,Normal,Male,Electronics,25380.67,1,2024-10-04 00:00:00,Ewallet,6,1269.03,26649.7,?
INV-102393, ogun,Lagos,Member,Male,Food & Beverages,24844.66,4,2024-07-13 00:00:00,Credit Card,6,4968.93,104347.57,?
INV-102394,lagos ,Port Harcourt,Normal,,Electronics,9003.56,9,2024-09-21 00:00:00,Credit Card,8,4051.6,85083.64,?
INV-102395,Portharcourt,Ogun,Normal,Male,Food & Beverages,14296.33,4,2024-04-28 00:00:00,Cash,9,2859.27,60044.59,?
INV-102396,Portharcourt,Port Harcourt,Normal,Female,Fashion,8363.21,8,2024-05-17 00:00:00,Cash,7,3345.28,70250.96,?
INV-102397, ogun,Port Harcourt,Member,Male,Sports Equipment,10185.48,7,2025-08-06 00:00:00,Ewallet,6,3564.92,74863.28,?
INV-102398, ogun,Ogun,Member,Female,Home Supplies,48662.38,3,2024-11-21 00:00:00,Cash,5,7299.36,153286.5,?
INV-102399,Portharcourt,Lagos,Member,Female,Fashion,8079.12,7,2024-02-29 00:00:00,Credit Card,5,2827.69,59381.53,?
INV-102400,lagos ,Port Harcourt,Normal,Male,Electronics,13828.89,7,2025-10-12 00:00:00,Credit Card,5,4840.11,101642.34,?
INV-102401,Portharcourt,Port Harcourt,Member,Male,Food & Beverages,29734.19,3,2025-02-11 00:00:00,Credit Card,4,4460.13,93662.7,?
INV-102402, ogun,Abuja,Member,Female,Electronics,30703.84,2,2025-04-29 00:00:00,Ewallet,9,3070.38,64478.06,?
INV-102403,lagos ,Port Harcourt,Normal,Female,Home Supplies,8121.72,9,2024-04-07 00:00:00,Cash,8,3654.77,76750.25,?
INV-102404, ogun,Ogun,Normal,Male,Fashion,39789.01,1,2024-02-18 00:00:00,Credit Card,9,1989.45,41778.46,?
INV-102405,lagos ,Abuja,Normal,Male,Electronics,39367.54,7,2025-07-16 00:00:00,Cash,4,13778.64,289351.42,?
INV-102406,ABUJA,Lagos,Normal,Male,Electronics,12247.23,4,2025-05-16 00:00:00,Cash,9,2449.45,51438.37,?
INV-102407, ogun,Abuja,Normal,Male,Home Supplies,14788.98,2,2025-03-13 00:00:00,Cash,9,1478.9,31056.86,?
INV-102408, ogun,Ogun,Normal,Male,Food & Beverages,46930.4,2,2025-07-11 00:00:00,Cash,5,4693.04,98553.84,?
INV-102409,Portharcourt,Ogun,Member,Female,Electronics,41370.74,8,2024-04-27 00:00:00,Ewallet,6,16548.3,347514.22,?
INV-102410, ogun,Abuja,Normal,Male,Home Supplies,35040.95,7,2024-07-02 00:00:00,Ewallet,5,12264.33,257550.98,?
INV-102411, ogun,Lagos,Member,Male,Food & Beverages,4570.54,7,2024-11-09 00:00:00,Ewallet,9,1599.69,33593.47,?
INV-102412,ABUJA,Abuja,Member,Female,Sports Equipment,21204.07,5,2025-05-16 00:00:00,Credit Card,6,5301.02,111321.37,?
INV-102413, ogun,Lagos,Member,Male,Food & Beverages,28185.44,8,2024-08-19 00:00:00,Credit Card,8,11274.18,236757.7,?
INV-102414,ABUJA,Abuja,Normal,Male,Sports Equipment,9776.86,2,2025-08-03 00:00:00,Credit Card,7,977.69,20531.41,?
INV-102415,ABUJA,Ogun,Member,Female,Fashion,22687.22,2,2024-02-06 00:00:00,Ewallet,6,2268.72,47643.16,?
INV-102416,ABUJA,Port Harcourt,Normal,Male,Home Supplies,30250.78,5,2024-07-15 00:00:00,Cash,4,7562.7,158816.6,?
INV-102417,ABUJA,Port Harcourt,Normal,Female,Food & Beverages,16705.15,1,2025-03-09 00:00:00,Ewallet,5,835.26,17540.41,?
INV-102418,lagos ,Lagos,Member,Male,Sports Equipment,39156.77,6,2024-01-02 00:00:00,Credit Card,5,11747.03,246687.65,?
INV-102419,Portharcourt,Lagos,Normal,Male,Sports Equipment,42102.25,4,2025-09-10 00:00:00,Credit Card,9,8420.45,176829.45,?
INV-102420,lagos ,Lagos,Member,Male,Fashion,16518.67,6,2024-02-26 00:00:00,Cash,9,4955.6,104067.62,?
INV-102421, ogun,Ogun,Member,Female,Health & Beauty,42013.53,7,2024-01-20 00:00:00,Ewallet,9,14704.74,308799.45,?
INV-102422,lagos ,Abuja,Normal,Female,Home Supplies,5627.04,3,2024-05-23 00:00:00,Cash,9,844.06,17725.18,?
INV-102423,lagos ,Ogun,Member,Female,Health & Beauty,41967.59,8,2024-07-21 00:00:00,Ewallet,5,16787.04,352527.76,?
INV-102424, ogun,Port Harcourt,Member,Female,Food & Beverages,8061.15,7,2025-08-01 00:00:00,Credit Card,6,2821.4,59249.45,?
INV-102425, ogun,Lagos,Member,Male,Home Supplies,4604.89,1,2025-04-13 00:00:00,Cash,8,230.24,4835.13,?
INV-102426, ogun,Abuja,Normal,Female,Fashion,32267.88,6,2025-07-29 00:00:00,Cash,6,9680.36,203287.64,?
INV-102427,lagos ,Port Harcourt,Member,Female,Food & Beverages,23860.9,7,2025-07-30 00:00:00,Ewallet,4,8351.32,175377.62,?
INV-102428,lagos ,Port Harcourt,Normal,Female,Home Supplies,45440.58,4,2024-08-24 00:00:00,Ewallet,5,9088.12,190850.44,?
INV-102429, ogun,Port Harcourt,Normal,Male,Home Supplies,18477.87,2,2024-08-08 00:00:00,Ewallet,6,1847.79,38803.53,?
INV-102430,Portharcourt,Ogun,Member,Male,Health & Beauty,14714.04,9,2025-03-11 00:00:00,Credit Card,5,6621.32,139047.68,?
INV-102431,Portharcourt,Lagos,Member,Female,Food & Beverages,25286.38,7,2025-07-09 00:00:00,Ewallet,4,8850.23,185854.89,?
INV-102432,ABUJA,Port Harcourt,Normal,Female,Fashion,23069.34,1,2024-12-28 00:00:00,Credit Card,7,1153.47,24222.81,?
INV-102433,,Lagos,Normal,Male,Fashion,17549.19,8,2024-04-30 00:00:00,Ewallet,7,7019.68,147413.2,?
INV-102434,ABUJA,Ogun,Member,Female,Food & Beverages,34840.19,3,2025-07-09 00:00:00,Ewallet,7,5226.03,109746.6,?
INV-102435,Portharcourt,Port Harcourt,Member,Female,Food & Beverages,38098.31,4,2025-09-27 00:00:00,Credit Card,5,7619.66,160012.9,?
INV-102436,,Ogun,Normal,Female,Sports Equipment,42722.71,5,2024-12-25 00:00:00,Ewallet,6,10680.68,224294.23,?
INV-102437, ogun,Ogun,Normal,Female,Electronics,48656.4,1,2024-01-21 00:00:00,Credit Card,5,2432.82,51089.22,?
INV-102438, ogun,Lagos,Normal,Male,Health & Beauty,13699.48,6,2024-08-18 00:00:00,Credit Card,8,4109.84,86306.72,?
INV-102439, ogun,Port Harcourt,Normal,Male,Food & Beverages,35946.63,6,2024-09-25 00:00:00,Ewallet,6,10783.99,226463.77,?
INV-102440,lagos ,Ogun,Normal,Male,Food & Beverages,20015.78,2,2024-12-03 00:00:00,Ewallet,4,2001.58,42033.14,?
INV-102441,ABUJA,Port Harcourt,Member,,Electronics,34015.56,6,2025-04-19 00:00:00,Cash,9,10204.67,214298.03,?
INV-102442,Portharcourt,Lagos,Normal,Female,Electronics,24061.09,8,2025-05-17 00:00:00,Ewallet,7,9624.44,202113.16,?
INV-102443,Portharcourt,Ogun,Normal,Male,Home Supplies,49691.77,-1,2025-03-04 00:00:00,Cash,6,14907.53,313058.15,?
INV-102444,Portharcourt,Lagos,Member,Male,Fashion,36580.66,4,2025-01-24 00:00:00,Ewallet,6,7316.13,153638.77,?
INV-102445,lagos ,Port Harcourt,Member,Male,Health & Beauty,47648.32,4,2024-06-26 00:00:00,Credit Card,7,9529.66,200122.94,?
INV-102446,lagos ,Port Harcourt,Normal,Female,Home Supplies,41830.99,9,2024-05-01 00:00:00,Credit Card,4,18823.95,395302.86,?
INV-102447, ogun,Lagos,Normal,Male,Food & Beverages,45193.6,6,2025-07-09 00:00:00,Cash,5,13558.08,284719.68,?
INV-102448,Portharcourt,Abuja,Member,Female,Electronics,40813.75,8,2024-09-28 00:00:00,Ewallet,5,16325.5,342835.5,?
INV-102449,lagos ,Ogun,Normal,,Sports Equipment,23228.38,8,2024-10-01 00:00:00,Cash,9,9291.35,195118.39,?
INV-102450, ogun,Port Harcourt,Normal,Male,Fashion,12963.53,7,2025-04-22 00:00:00,Ewallet,6,4537.24,95281.95,?
INV-102451,Portharcourt,Port Harcourt,Member,Male,Home Supplies,18830.85,3,2024-03-07 00:00:00,Ewallet,7,2824.63,59317.18,?
INV-102452,ABUJA,Ogun,Normal,Female,Sports Equipment,1501.69,1,2024-04-08 00:00:00,Credit Card,8,75.08,1576.77,?
INV-102453, ogun,Lagos,Member,,Fashion,26437.66,5,2025-06-18 00:00:00,Cash,4,6609.42,138797.72,?
INV-102454,lagos ,Lagos,Member,Male,Sports Equipment,25500.36,2,2025-03-31 00:00:00,Credit Card,5,2550.04,53550.76,?
INV-102455,lagos ,Lagos,Member,Female,Electronics,26499.9,2,2024-04-25 00:00:00,Credit Card,4,2649.99,55649.79,?
INV-102456, ogun,Abuja,Member,Female,Home Supplies,48714.55,7,2024-02-03 00:00:00,Credit Card,4,17050.09,358051.94,?
INV-102457, ogun,Abuja,Normal,Female,Home Supplies,45616.97,3,2024-08-30 00:00:00,Cash,9,6842.55,143693.46,?
INV-102458,lagos ,Port Harcourt,Member,Female,Fashion,8504.78,8,2024-01-05 00:00:00,Ewallet,4,3401.91,71440.15,?
INV-102459,ABUJA,Lagos,Normal,Female,Sports Equipment,18759.68,9,2024-09-07 00:00:00,Ewallet,7,8441.86,177278.98,?
INV-102460,Portharcourt,Ogun,Normal,Male,Electronics,21485.83,8,2024-10-19 00:00:00,Cash,9,8594.33,180480.97,?
INV-102461,ABUJA,Port Harcourt,Normal,Female,Food & Beverages,18346.38,6,2025-04-19 00:00:00,Ewallet,7,5503.91,115582.19,?
INV-102462, ogun,Ogun,Normal,Female,Home Supplies,40025.55,5,2024-12-11 00:00:00,Cash,9,10006.39,210134.14,?
INV-102463,ABUJA,Port Harcourt,Normal,Female,Food & Beverages,26439.86,3,2024-03-05 00:00:00,Cash,7,3965.98,83285.56,?
INV-102464,lagos ,Abuja,Member,Male,Electronics,28818.94,3,2025-04-15 00:00:00,Ewallet,9,4322.84,90779.66,?
INV-102465, ogun,Port Harcourt,Member,Female,Home Supplies,42724.17,7,2025-06-12 00:00:00,Credit Card,9,14953.46,314022.65,?
INV-102466,Portharcourt,Abuja,Member,Female,Home Supplies,40393.44,5,2025-02-11 00:00:00,Cash,6,10098.36,212065.56,?
INV-102467,lagos ,Port Harcourt,Member,Female,Sports Equipment,7044.47,-1,2025-04-06 00:00:00,Cash,7,2113.34,44380.16,?
INV-102468,lagos ,Lagos,Normal,Male,Food & Beverages,35838.77,6,2025-01-24 00:00:00,Cash,6,10751.63,225784.25,?
INV-102469,Portharcourt,Ogun,Member,Female,Sports Equipment,22054.09,9,2024-03-25 00:00:00,Cash,9,9924.34,208411.15,?
INV-102470,Portharcourt,Lagos,Normal,Female,Health & Beauty,15085.12,1,2024-12-08 00:00:00,Ewallet,5,754.26,15839.38,?
INV-102471,ABUJA,Port Harcourt,Normal,Female,Food & Beverages,2975.93,8,2025-02-16 00:00:00,Ewallet,9,1190.37,24997.81,?
INV-102472, ogun,Port Harcourt,Member,Male,Food & Beverages,24618.85,5,2025-06-23 00:00:00,Cash,5,6154.71,129248.96,?
INV-102473,Portharcourt,Port Harcourt,Member,,Health & Beauty,18094.12,6,2024-01-25 00:00:00,Credit Card,5,5428.24,113992.96,?
INV-102474,Portharcourt,Abuja,Member,Male,Electronics,12949.9,6,2025-04-30 00:00:00,Ewallet,5,3884.97,81584.37,?
INV-102475, ogun,Ogun,Member,Male,Electronics,34886.25,1,2024-09-19 00:00:00,Credit Card,5,1744.31,36630.56,?
INV-102476,Portharcourt,Ogun,Normal,Female,Home Supplies,38589.53,3,2024-06-28 00:00:00,Credit Card,7,5788.43,121557.02,?
INV-102477,Portharcourt,Port Harcourt,Normal,Female,Fashion,12617.08,6,2024-06-22 00:00:00,Cash,8,3785.12,79487.6,?
INV-102478,ABUJA,Port Harcourt,Member,Male,Sports Equipment,2947.65,9,2025-09-07 00:00:00,Ewallet,7,1326.44,27855.29,?
INV-102479,lagos ,Abuja,Normal,Male,Fashion,42513.26,6,2025-05-08 00:00:00,Cash,8,12753.98,267833.54,?
INV-102480,lagos ,Lagos,Normal,Female,Home Supplies,993.01,6,2024-04-28 00:00:00,Cash,7,297.9,6255.96,?
INV-102481,lagos ,Lagos,Normal,Female,Fashion,46887.07,1,2025-08-28 00:00:00,Credit Card,5,2344.35,49231.42,?
INV-102482,,Ogun,Member,Male,Food & Beverages,31567.18,9,2025-09-20 00:00:00,Credit Card,4,14205.23,298309.85,?
INV-102483,Portharcourt,Abuja,Normal,Male,Food & Beverages,16431.41,4,2025-09-16 00:00:00,Credit Card,9,3286.28,69011.92,?
INV-102484,,Port Harcourt,Member,Male,Health & Beauty,12700.66,2,2024-11-17 00:00:00,Cash,8,1270.07,26671.39,?
INV-102485, ogun,Ogun,Member,Male,Health & Beauty,945.78,1,2025-07-28 00:00:00,Cash,4,47.29,993.07,?
INV-102486,ABUJA,Abuja,Normal,Female,,12155.84,3,2025-03-18 00:00:00,Cash,5,1823.38,38290.9,?
INV-102487,ABUJA,Lagos,Normal,Male,Home Supplies,7317.55,3,2025-09-25 00:00:00,Cash,8,1097.63,23050.28,?
INV-102488,Portharcourt,Abuja,Member,Male,Home Supplies,30802.23,5,2024-01-02 00:00:00,Cash,4,7700.56,161711.71,?
INV-102489, ogun,Lagos,Normal,Female,Food & Beverages,8744.01,1,2024-04-12 00:00:00,Cash,7,437.2,9181.21,?
INV-102490, ogun,Abuja,Normal,Female,Fashion,26667.18,7,2025-08-30 00:00:00,Cash,5,9333.51,196003.77,?
INV-102491,lagos ,Ogun,Member,Female,Sports Equipment,29710.76,1,2024-07-16 00:00:00,Cash,7,1485.54,31196.3,?
INV-102492,Portharcourt,Lagos,Member,Female,Home Supplies,15253.06,4,2025-01-13 00:00:00,Ewallet,7,3050.61,64062.85,?
INV-102493,Portharcourt,Ogun,Member,Female,Home Supplies,2235.71,6,2024-02-15 00:00:00,Ewallet,5,670.71,14084.97,?
INV-102494,lagos ,Ogun,Member,Male,Food & Beverages,2344.07,1,2025-04-22 00:00:00,Ewallet,8,117.2,2461.27,?
INV-102495,Portharcourt,Lagos,Normal,Male,Sports Equipment,1804.19,7,2025-01-24 00:00:00,Ewallet,9,631.47,13260.8,?
INV-102496,Portharcourt,Lagos,Normal,Male,Food & Beverages,37086.67,7,2024-09-26 00:00:00,Cash,6,12980.33,272587.02,?
INV-102497,ABUJA,Port Harcourt,Member,Female,Sports Equipment,16241.48,3,2024-12-25 00:00:00,Cash,6,2436.22,51160.66,?
INV-102498, ogun,Port Harcourt,Member,Male,Food & Beverages,39916.86,4,2025-09-06 00:00:00,Credit Card,9,7983.37,167650.81,?
INV-102499,Portharcourt,Port Harcourt,Member,Female,Fashion,21870.77,6,2024-04-22 00:00:00,Credit Card,5,6561.23,137785.85,?
INV-102500,ABUJA,Ogun,Normal,Male,Home Supplies,22923.41,7,2025-01-12 00:00:00,Ewallet,6,8023.19,168487.06,?
INV-102501, ogun,Ogun,Member,Male,Electronics,25887.69,4,2024-09-13 00:00:00,Credit Card,9,5177.54,108728.3,?
INV-102502,lagos ,Port Harcourt,Normal,Female,Electronics,0,9,2025-01-31 00:00:00,Ewallet,4,16107.78,338263.32,?
INV-102503,ABUJA,Ogun,Member,Female,Home Supplies,14038.39,9,2025-06-14 00:00:00,Cash,9,6317.28,132662.79,?
INV-102504,ABUJA,Ogun,Member,Male,Home Supplies,6518.57,9,2025-08-12 00:00:00,Cash,8,2933.36,61600.49,?
INV-102505, ogun,Lagos,Member,Male,Home Supplies,28024.84,6,2025-06-09 00:00:00,Credit Card,9,8407.45,176556.49,?
INV-102506,lagos ,Lagos,Normal,Male,,16685.39,2,2024-09-19 00:00:00,Cash,7,1668.54,35039.32,?
INV-102507,ABUJA,Ogun,Normal,Male,Sports Equipment,22403.32,2,2025-09-09 00:00:00,Cash,7,2240.33,47046.97,?
INV-102508,Portharcourt,Port Harcourt,Normal,Male,Fashion,32523.86,4,2025-01-09 00:00:00,Ewallet,5,6504.77,136600.21,?
INV-102509,Portharcourt,Abuja,Member,Female,Electronics,24959.22,9,2025-01-21 00:00:00,Credit Card,7,11231.65,235864.63,?
INV-102510,Portharcourt,Port Harcourt,Normal,Female,Health & Beauty,31203.8,3,2024-01-16 00:00:00,Cash,4,4680.57,98291.97,?
INV-102511,lagos ,Abuja,Normal,Female,Electronics,27437.9,6,2025-06-27 00:00:00,Credit Card,9,8231.37,172858.77,?
INV-102512,ABUJA,Port Harcourt,Member,Female,Electronics,37119.92,2,2024-11-26 00:00:00,Cash,4,3711.99,77951.83,?
INV-102513,Portharcourt,Lagos,Member,Male,Food & Beverages,35443.86,1,2025-08-25 00:00:00,Ewallet,5,1772.19,37216.05,?
INV-102514,lagos ,Ogun,Normal,,,26942.4,5,2025-03-28 00:00:00,Cash,7,6735.6,141447.6,?
INV-102515,Portharcourt,Ogun,Normal,Female,Home Supplies,34105.7,8,2024-12-11 00:00:00,Credit Card,6,13642.28,286487.88,?
INV-102516, ogun,Lagos,Normal,Male,Home Supplies,43741.2,2,2024-12-02 00:00:00,Credit Card,9,4374.12,91856.52,?
INV-102517,ABUJA,Abuja,Normal,Female,Food & Beverages,21897.43,9,2025-03-26 00:00:00,Ewallet,6,9853.84,206930.71,?
INV-102518,ABUJA,Abuja,Member,Male,Fashion,20931.77,8,2024-04-25 00:00:00,Cash,8,8372.71,175826.87,?
INV-102519,lagos ,Abuja,Member,Male,Fashion,38330.16,3,2025-01-14 00:00:00,Ewallet,5,5749.52,120740,?
INV-102520,lagos ,Lagos,Member,Male,Health & Beauty,29336.41,1,2024-08-20 00:00:00,Credit Card,8,1466.82,30803.23,?
INV-102521,ABUJA,Abuja,Normal,Female,Fashion,4014.84,4,2024-08-28 00:00:00,Ewallet,6,802.97,16862.33,?
INV-102522,Portharcourt,Lagos,Normal,Female,Fashion,44659.54,8,2025-07-07 00:00:00,Cash,6,17863.82,375140.14,?
INV-102523,Portharcourt,Port Harcourt,Member,Female,Home Supplies,2023.76,3,2024-08-08 00:00:00,Cash,6,303.56,6374.84,?
INV-102524, ogun,Port Harcourt,Member,Female,Sports Equipment,37545.62,2,2025-08-30 00:00:00,Ewallet,8,3754.56,78845.8,?
INV-102525,Portharcourt,Lagos,Normal,Male,Electronics,38060.31,7,2025-09-12 00:00:00,Credit Card,5,13321.11,279743.28,?
INV-102526,lagos ,Ogun,Normal,Male,Fashion,47679,4,2024-05-13 00:00:00,Credit Card,9,9535.8,200251.8,?
INV-102527,lagos ,Port Harcourt,Member,,Fashion,3179.65,6,2025-07-10 00:00:00,Ewallet,9,953.9,20031.8,?
INV-102528,Portharcourt,Abuja,Member,Male,Food & Beverages,30044.41,5,2025-08-19 00:00:00,Cash,4,7511.1,157733.15,?
INV-102529,lagos ,Lagos,Member,Female,Health & Beauty,21678.11,2,2025-01-08 00:00:00,Cash,4,2167.81,45524.03,?
INV-102530,ABUJA,Abuja,Normal,Male,Sports Equipment,16866.33,2,2024-10-27 00:00:00,Cash,6,1686.63,35419.29,?
INV-102531,ABUJA,Abuja,Normal,Male,Food & Beverages,4970.77,9,2024-08-30 00:00:00,,5,2236.85,46973.78,?
INV-102532,Portharcourt,Ogun,Normal,Male,Home Supplies,28351.38,2,2025-08-31 00:00:00,Credit Card,5,2835.14,59537.9,?
INV-102533,ABUJA,Abuja,Normal,Female,Electronics,24212.52,8,2025-02-14 00:00:00,Cash,7,9685.01,203385.17,?
INV-102534,ABUJA,Ogun,Normal,Female,Health & Beauty,5675.45,8,2024-05-08 00:00:00,Ewallet,7,2270.18,47673.78,?
INV-102535, ogun,Port Harcourt,Normal,Female,Food & Beverages,30818.23,1,2025-01-25 00:00:00,Ewallet,8,1540.91,32359.14,?
INV-102536, ogun,Lagos,Member,Male,Fashion,37028.68,1,2024-10-25 00:00:00,Ewallet,7,1851.43,38880.11,?
INV-102537,ABUJA,Abuja,Member,Female,Fashion,38480.28,4,2025-05-20 00:00:00,Ewallet,9,7696.06,161617.18,?
INV-102538,Portharcourt,Lagos,Normal,Male,Health & Beauty,45315.97,2,2024-07-16 00:00:00,Cash,9,4531.6,95163.54,?
INV-102539, ogun,Abuja,Member,Male,Fashion,20768.8,1,2025-10-02 00:00:00,Credit Card,8,1038.44,21807.24,?
INV-102540,lagos ,Lagos,Normal,Male,Food & Beverages,47677.1,9,2025-04-18 00:00:00,Cash,4,21454.7,450548.6,?
INV-102541,lagos ,Abuja,Member,Female,Food & Beverages,43338.76,3,2025-05-29 00:00:00,Credit Card,6,6500.81,136517.09,?
INV-102542,lagos ,Abuja,Normal,Female,Fashion,15176.83,1,2025-03-05 00:00:00,Cash,5,758.84,15935.67,?
INV-102543,Portharcourt,Abuja,Member,Male,Fashion,8384.51,2,2025-10-11 00:00:00,Credit Card,4,838.45,17607.47,?
INV-102544,ABUJA,Abuja,Member,Male,,22051.78,8,2025-07-22 00:00:00,Ewallet,9,8820.71,185234.95,?
INV-102545,lagos ,Abuja,Normal,Female,Electronics,20393.99,5,2024-05-18 00:00:00,Ewallet,4,5098.5,107068.45,?
INV-102546,Portharcourt,Abuja,Normal,Female,,28998.11,7,2025-04-09 00:00:00,,8,10149.34,213136.11,?
INV-102547, ogun,Abuja,Member,Female,Food & Beverages,29377.62,6,2024-10-18 00:00:00,Credit Card,6,8813.29,185079.01,?
INV-102548,ABUJA,Abuja,Member,Male,Health & Beauty,37624.36,1,2024-01-19 00:00:00,Credit Card,9,1881.22,39505.58,?
INV-102549, ogun,Abuja,Normal,Male,Home Supplies,25739.55,6,2024-07-13 00:00:00,Ewallet,8,7721.86,162159.16,?
INV-102550,Portharcourt,Lagos,Member,Male,Food & Beverages,5688.72,7,2025-07-15 00:00:00,Ewallet,4,1991.05,41812.09,?
INV-102551,,Ogun,Normal,Female,Home Supplies,42985.42,4,2025-10-11 00:00:00,Cash,5,8597.08,180538.76,?
INV-102552,lagos ,Abuja,Normal,Female,Home Supplies,15833.35,8,2024-09-19 00:00:00,Credit Card,7,6333.34,133000.14,?
INV-102553,Portharcourt,Ogun,Member,Female,Sports Equipment,48579.22,8,2024-02-09 00:00:00,Credit Card,8,19431.69,408065.45,?
INV-102554,lagos ,Abuja,Normal,Male,Fashion,6334.08,7,2025-05-14 00:00:00,Credit Card,9,2216.93,46555.49,?
INV-102555,ABUJA,Abuja,Member,Male,,47933.43,2,2024-08-31 00:00:00,Ewallet,4,4793.34,100660.2,?
INV-102556,Portharcourt,Lagos,Member,Female,Health & Beauty,5005.08,6,2024-05-14 00:00:00,Credit Card,7,1501.52,31532,?
